S.No;uid;$key;longitud;latitud;altura;velocidad;CantSat;azimuth;actividad;confianza;Y;X;Z;postionDop;horizontalDop;verticalDop;geoidHeight;date;;
22;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.501.863;-330.259.275;53;0;17;314;undefined;undefined;39.816.001.892.089.800;38.736.000.061.035.100;-23.868.000.030.517.500;undefined;3.38;0.97;28.7;lun.; 9 sep. 2019; 12:07
23;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-71.550.189;-330.259.398;5.289.999.771.118.160;0;17;314;undefined;undefined;-0.3676999807357788;0.22422000765800476;9.479.034.423.828.120;undefined;3.37;0.97;28.7;lun.; 9 sep. 2019; 12:07
24;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.501.788;-330.259.218;5.289.999.771.118.160;0;17;314;undefined;undefined;3.974.399.948.120.110;3.862.799.835.205.070;-23.940.000.534.057.600;undefined;3.38;0.97;28.7;lun.; 9 sep. 2019; 12:07
25;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.501.824;-330.259.238;5.289.999.771.118.160;0;17;314;undefined;undefined;3.963.600.158.691.400;38.555.999.755.859.300;-23.868.000.030.517.500;undefined;3.71;0.98;28.7;lun.; 9 sep. 2019; 12:07
26;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.501.827;-330.259.316;5.289.999.771.118.160;0;18;314;undefined;undefined;3.952.799.987.792.960;38.448.001.861.572.200;-2.397.599.983.215.330;undefined;3.71;0.98;28.7;lun.; 9 sep. 2019; 12:07
27;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.501.918;-330.259.184;5.289.999.771.118.160;0;18;314;undefined;undefined;3.945.600.128.173.820;38.375.999.450.683.500;-23.940.000.534.057.600;undefined;3.71;0.98;28.6;lun.; 9 sep. 2019; 12:08
28;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.512.923;-330.266.978;9;0;18;314;undefined;undefined;-0.36159998178482056;0.24951998889446259;9.615.766.525.268.550;undefined;3.71;0.98;28.6;lun.; 9 sep. 2019; 12:08
29;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.513.646;-330.268.291;9.3;0;18;314;undefined;undefined;-0.3676999807357788;0.2822200059890747;9.632.034.301.757.810;undefined;2.42;0.96;28.6;lun.; 9 sep. 2019; 12:08
30;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.514.161;-330.268.974;9.6;0;18;314;undefined;undefined;3.945.600.128.173.820;38.375.999.450.683.500;-23.940.000.534.057.600;undefined;3.72;0.98;28.6;lun.; 9 sep. 2019; 12:08
31;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.513.308;-330.268.322;4.669.999.694.824.210;0;18;314;undefined;undefined;-0.3676999807357788;0.2432200014591217;9.603.034.019.470.210;undefined;2.86;0.94;28.6;lun.; 9 sep. 2019; 12:08
32;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.515.167;-330.268.783;9.8;0;18;314;undefined;undefined;39.492.000.579.833.900;38.448.001.861.572.200;-24.516.000.747.680.600;undefined;3.72;0.98;28.6;lun.; 9 sep. 2019; 12:09
33;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.513.839;-330.267.832;5.289.999.771.118.160;0;18;314;undefined;undefined;-0.36313334107398987;0.2543199956417084;9.618.932.723.999.020;undefined;3.72;0.98;28.6;lun.; 9 sep. 2019; 12:09
34;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.511.349;-330.266.087;5.289.999.771.118.160;0;18;314;undefined;undefined;3.941.999.816.894.530;3.834.000.015.258.780;-24.336.000.442.504.800;undefined;2.85;0.94;28.6;lun.; 9 sep. 2019; 12:09
35;QIppDyvqVYe8xyolJCo3tIk5LUL2;-LoLZfv-Z-8VZYbZjAxv;-71.551.313;-330.264.491;8.9;0;18;314;undefined;undefined;3.938.399.887.084.960;3.830.400.085.449.210;-2.465.999.984.741.210;undefined;4.65;2.82;28.7;lun.; 9 sep. 2019; 12:09
36;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.515.269;-330.259.096;9.1;15.436.519.384.384.100;18;314;undefined;undefined;3.945.600.128.173.820;38.375.999.450.683.500;-2.422.800.064.086.910;undefined;2.85;0.94;28.7;lun.; 9 sep. 2019; 12:09
37;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.516.239;-330.259.428;9.7;11.159.178.018.569.900;18;314;undefined;undefined;-0.33969998359680176;0.22422000765800476;9.632.034.301.757.810;undefined;2.85;0.94;28.7;lun.; 9 sep. 2019; 12:09
38;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.517.829;-330.259.596;10.4;1.242.539.405.822.750;18;314;undefined;undefined;-0.33969998359680176;0.26221999526023865;9.632.034.301.757.810;undefined;2.85;0.94;28.7;lun.; 9 sep. 2019; 12:10
39;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.518.872;-330.258.928;10.4;11.323.888.301.849.300;18;314;undefined;undefined;-0.33969998359680176;0.21522000432014465;9.632.034.301.757.810;undefined;7.79;1.00;28.7;lun.; 9 sep. 2019; 12:10
40;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.514.175;-330.259.026;5.289.999.771.118.160;1.319.747.805.595.390;18;314;undefined;undefined;39.672.000.885.009.700;3.848.400.115.966.790;-25.020.000.457.763.600;undefined;7.80;1.00;28.6;lun.; 9 sep. 2019; 12:10
41;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.508.093;-330.259.006;5.289.999.771.118.160;0;18;314;undefined;undefined;-0.3296999931335449;0.2432200014591217;9.632.034.301.757.810;undefined;3.73;0.98;28.7;lun.; 9 sep. 2019; 12:10
