S.No;uid;$key;longitud;latitud;altura;velocidad;CantSat;azimuth;actividad;confianza;Y;X;Z;postionDop;horizontalDop;verticalDop;geoidHeight;date;;
21;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.729;-334.151.004;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:05
22;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.729;-334.151.004;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:11
23;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.723;-334.151.006;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:12
24;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.723;-334.151.006;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:16
25;shOKw28KcyM7KoIgimnUvKfygjs2;-Lpczx3GZq6PwSdI-lM-;-706.052.723;-334.151.006;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:18
26;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.723;-334.151.006;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:20
27;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-70.605.259;-334.150.986;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:22
28;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-70.605.259;-334.150.986;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:23
29;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.589;-334.150.948;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:24
30;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.589;-334.150.948;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:26
31;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.589;-334.150.948;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:27
32;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-70.605.281;-334.150.901;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:29
33;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-70.605.281;-334.150.901;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:35
34;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-70.605.281;-334.150.901;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:37
35;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.815;-334.150.899;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:38
