S.No;uid;$key;longitud;latitud;altura;velocidad;CantSat;azimuth;actividad;confianza;Y;X;Z;postionDop;horizontalDop;verticalDop;geoidHeight;date
23;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.282.164;-329.784.379;1.398.000.030.517.570;0.49850761890411377;23;5;undefined;0;2.840.570.068.359.370;-0.7266082763671875;-6.018.310.546.875;undefined;undefined;undefined;undefined;13-10-2019 6:20:20 p. m.
24;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.282.164;-329.784.379;1.398.000.030.517.570;0.49850761890411377;23;5;undefined;0;2.840.570.068.359.370;-0.7266082763671875;-6.018.310.546.875;undefined;undefined;undefined;undefined;13-10-2019 6:20:20 p. m.
25;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.282.164;-329.784.379;1.398.000.030.517.570;0.49850761890411377;23;5;undefined;0;2.840.570.068.359.370;-0.7266082763671875;-6.018.310.546.875;undefined;undefined;undefined;undefined;13-10-2019 6:20:20 p. m.
26;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.280.994;-329.784.347;1.398.000.030.517.570;0.8848705887794495;23;7;undefined;0;8.562.271.118.164.060;-14.820.709.228.515.600;51.224.517.822.265.600;undefined;undefined;undefined;undefined;13-10-2019 6:20:31 p. m.
27;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.280.994;-329.784.347;1.398.000.030.517.570;0.8848705887794495;23;7;undefined;0;8.562.271.118.164.060;-14.820.709.228.515.600;51.224.517.822.265.600;undefined;undefined;undefined;undefined;13-10-2019 6:20:31 p. m.
28;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.280.994;-329.784.347;1.398.000.030.517.570;0.8848705887794495;23;7;undefined;0;8.562.271.118.164.060;-14.820.709.228.515.600;51.224.517.822.265.600;undefined;undefined;undefined;undefined;13-10-2019 6:20:31 p. m.
29;Ok5AoVsujhM6FE2ArqoBvwogQO62;-Lr6-0cp25Iqi5clNTl6;-715.282.164;-3.297.845;1.398.000.030.517.570;0.35289549827575684;23;1;Tilting;100;33.973.846.435.546.800;-0.4426116943359375;14.201.339.721.679.600;undefined;undefined;undefined;undefined;13-10-2019 6:20:42 p. m.
30;Ok5AoVsujhM6FE2ArqoBvwogQO62;-Lr6-0dCl-C40cO7YM8Y;-715.282.164;-3.297.845;1.398.000.030.517.570;0.35289549827575684;23;1;Tilting;100;33.973.846.435.546.800;-0.4426116943359375;14.201.339.721.679.600;undefined;undefined;undefined;undefined;13-10-2019 6:20:42 p. m.
31;Ok5AoVsujhM6FE2ArqoBvwogQO62;-Lr6-0dW9S70cyvVL4_F;-715.282.164;-3.297.845;1.398.000.030.517.570;0.35289549827575684;23;1;Tilting;100;33.973.846.435.546.800;-0.4426116943359375;14.201.339.721.679.600;undefined;undefined;undefined;undefined;13-10-2019 6:20:42 p. m.
32;Ok5AoVsujhM6FE2ArqoBvwogQO62;-Lr6-2tM7yizejKKiK6H;-715.280.951;-329.784.341;1.398.000.030.517.570;0.8395996689796448;23;1;Tilting;100;0.6307373046875;0.280487060546875;9.548.019.409.179.680;undefined;undefined;undefined;undefined;13-10-2019 6:20:51 p. m.
33;Ok5AoVsujhM6FE2ArqoBvwogQO62;-Lr6-2tqTJcd1G1-Cvn-;-715.280.951;-329.784.341;1.398.000.030.517.570;0.8395996689796448;23;1;Tilting;100;0.6307373046875;0.280487060546875;9.548.019.409.179.680;undefined;undefined;undefined;undefined;13-10-2019 6:20:51 p. m.
34;Ok5AoVsujhM6FE2ArqoBvwogQO62;-Lr6-2uHMkvMtO7giCwm;-715.280.951;-329.784.341;1.398.000.030.517.570;0.8395996689796448;23;1;Tilting;100;0.6307373046875;0.280487060546875;9.548.019.409.179.680;undefined;undefined;undefined;undefined;13-10-2019 6:20:52 p. m.
35;Ok5AoVsujhM6FE2ArqoBvwogQO62;-Lr6-5uYofCirw2VDZJI;-715.282.231;-329.784.502;1.398.000.030.517.570;0.11915288865566254;23;2;Still;99;0.5924224853515625;0.299652099609375;9.567.169.189.453.120;undefined;undefined;undefined;undefined;13-10-2019 6:21:04 p. m.
