S.No;uid;$key;longitud;latitud;altura; velocidad ;CantSat;azimuth;actividad;confianza;postionDop;horizontalDop;verticalDop;geoidHeight;Day;dDate;Time
29;mtHGoNLpRuSlcffnCsdrgXFBBBp2;#¿NOMBRE?;-71,5487986;-33,0165656;34,18640601;7,5;18;223;undefined;undefined;undefined;76;85;undefined;lun.; 10 ago. 2020; 15:14:51
30;mtHGoNLpRuSlcffnCsdrgXFBBBp2;#¿NOMBRE?;-71,5494848;-33,0164689;34,38409738;0;18;220;undefined;undefined;undefined;75;76;undefined;lun.; 10 ago. 2020; 15:15:02
31;mtHGoNLpRuSlcffnCsdrgXFBBBp2;#¿NOMBRE?;-71,549578;-33,0164776;41,59999847;3;18;283;undefined;undefined;undefined;75;76;undefined;lun.; 10 ago. 2020; 15:15:13
32;mtHGoNLpRuSlcffnCsdrgXFBBBp2;#¿NOMBRE?;-71,5502292;-33,016336;41,59999847;5,4;18;130;undefined;undefined;undefined;75;76;undefined;lun.; 10 ago. 2020; 15:15:23
33;mtHGoNLpRuSlcffnCsdrgXFBBBp2;#¿NOMBRE?;-71,5500037;-33,0155731;41,59999847;3,1;18;6;undefined;undefined;undefined;76;85;undefined;lun.; 10 ago. 2020; 15:15:33
34;mtHGoNLpRuSlcffnCsdrgXFBBBp2;-MEOnBvXY-R4qOTlAMNo;-71,5499358;-33,0152532;41,19999695;7,2;18;143;undefined;undefined;undefined;76;85;undefined;lun.; 10 ago. 2020; 15:15:44
35;mtHGoNLpRuSlcffnCsdrgXFBBBp2;#¿NOMBRE?;-71,5497434;-33,0142314;41,19999695;13,6;18;64;undefined;undefined;undefined;76;85;undefined;lun.; 10 ago. 2020; 15:15:54
36;mtHGoNLpRuSlcffnCsdrgXFBBBp2;#¿NOMBRE?;-71,5494204;-33,0128982;41,19999695;12,3;18;1;undefined;undefined;undefined;77;85;undefined;lun.; 10 ago. 2020; 15:16:05
37;mtHGoNLpRuSlcffnCsdrgXFBBBp2;#¿NOMBRE?;-71,5493344;-33,0124039;41,19999695;0;18;156;undefined;undefined;undefined;85;85;undefined;lun.; 10 ago. 2020; 15:16:16
38;mtHGoNLpRuSlcffnCsdrgXFBBBp2;#¿NOMBRE?;-71,549319;-33,0122469;41;5,9;18;198;undefined;undefined;undefined;75;76;undefined;lun.; 10 ago. 2020; 15:16:26
