S.No;uid;$key;longitud;latitud;altura;velocidad;CantSat;azimuth;actividad;confianza;Y;X;Z;postionDop;horizontalDop;verticalDop;geoidHeight;date
936;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5429117;-33,0137433;-152,5;0,906425834;18;96;walking;88;3,398999929;6,426000118;-7,431000233;undefined;1;0,85;28,7;16 oct. 2019 19:32:21
938;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5425301;-33,0139076;-59,9;0,680398285;18;87;walking;88;3,773000002;10,75500011;-4,510000229;undefined;1;0,85;28,7;16 oct. 2019 19:32:31
940;NHn3q30x9zeOEpk2w6M9AP42dd72;-LrLguYC-1JFXO8f55DS;-71,5425053;-33,0139479;-33,2;0,973232269;18;79;walking;88;1,620000005;8,855999947;21,81599998;undefined;1;0,85;28,7;16 oct. 2019 19:32:41
942;NHn3q30x9zeOEpk2w6M9AP42dd72;-LrLgx-4a_CrZtU7IDJx;-71,542573;-33,0139506;-19,2;0,779852748;18;96;walking;88;3,082999945;6,59800005;-4,203999996;undefined;1;0,85;28,7;16 oct. 2019 19:32:51
944;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5426567;-33,0139812;-12,1;0,938581049;18;70;walking;88;1,980000019;6,840000153;24,19199944;undefined;1;0,85;28,7;16 oct. 2019 19:33:01
946;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5427614;-33,0140634;-7,5;1,341856837;18;88;walking;88;1,332000017;-1,223999977;24,26399994;undefined;1,1;0,85;28,7;16 oct. 2019 19:33:11
948;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5428975;-33,0141205;-2,2;1,150516868;18;86;walking;88;1,907999992;12,60000038;15,8760004;undefined;1,1;0,85;28,7;16 oct. 2019 19:33:21
950;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5430252;-33,0141775;1,6;1,208013654;18;70;walking;88;3,420000076;0,360000014;16,66799927;undefined;1,1;0,85;28,7;16 oct. 2019 19:33:31
952;NHn3q30x9zeOEpk2w6M9AP42dd72;-LrLh8BzXayhB8XtsVU-;-71,5431516;-33,0142386;3,7;1,244386077;18;68;walking;88;4,104000092;7,992000103;10,58399963;undefined;1,1;0,85;28,7;16 oct. 2019 19:33:41
954;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5432691;-33,0142751;6;1,158684731;18;81;walking;88;4,078999996;10,19900036;-5,869999886;undefined;1,1;0,85;28,7;16 oct. 2019 19:33:51
956;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5434232;-33,0144374;-2,2;1,313942194;18;81;walking;88;-1,692000031;7,308000088;20,62800026;undefined;1,1;0,86;28,7;16 oct. 2019 19:34:01
958;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5434754;-33,0145754;-2,1;1,169291139;18;42;walking;88;11,88000011;-1,547999978;21,42000008;undefined;1,1;0,86;28,7;16 oct. 2019 19:34:11
960;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5435215;-33,0146552;-0,6;0,984981894;18;90;walking;88;3,753999949;11,21399975;-5,334000111;undefined;1,1;0,86;28,7;16 oct. 2019 19:34:21
962;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5435942;-33,014708;0,2;0,040741727;18;75;walking;88;2,267999887;12,42000008;17,7840004;undefined;1,1;0,86;28,7;16 oct. 2019 19:34:31
964;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5437425;-33,0147959;1;1,291391134;18;54;walking;88;4,414999962;9,059000015;-4,145999908;undefined;1,1;0,86;28,7;16 oct. 2019 19:34:41
966;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5438791;-33,0149491;3,7;1,330393553;18;77;walking;88;1,692000031;0;22,2840004;undefined;1,07;0,85;28,7;16 oct. 2019 19:34:51
968;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5439838;-33,015063;6,3;1,321930885;18;65;walking;88;7,452000141;-1,871999979;22,5720005;undefined;1,07;0,85;28,7;16 oct. 2019 19:35:01
970;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5441487;-33,0151391;6;1,327710032;18;82;walking;88;0;9,755999565;16,37999916;undefined;1,07;0,85;28,7;16 oct. 2019 19:35:11
972;NHn3q30x9zeOEpk2w6M9AP42dd72;-LrLhWbeAqkGNNE6z4M-;-71,5443679;-33,0152041;7,5;1,143268704;18;52;walking;88;4,270999908;4,758999825;-5,497000217;undefined;1,07;0,85;28,7;16 oct. 2019 19:35:21
974;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5444028;-33,0153258;10,5;1,29659307;18;79;walking;88;3,671999931;8,49600029;20,62800026;undefined;1,07;0,85;28,7;16 oct. 2019 19:35:31
976;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5444756;-33,0154425;7;1,083589554;18;71;walking;88;3,743999958;4,5;21,56399918;undefined;1,07;0,85;28,7;16 oct. 2019 19:35:41
978;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5444993;-33,0155593;7;1,05061245;18;60;walking;88;2,815000057;3,016000032;-5,171000004;undefined;1,07;0,85;28,7;16 oct. 2019 19:35:51
980;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5445948;-33,0156937;7,4;1,139812589;18;86;walking;88;1,692000031;7,776000023;19,26000023;undefined;1,07;0,85;28,7;16 oct. 2019 19:36:01
982;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5446712;-33,0157614;7,4;1,132522106;18;61;walking;88;2,499000072;3,839999914;-7,756999969;undefined;1,07;0,85;28,7;16 oct. 2019 19:36:10
984;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5447842;-33,0159866;8,1;1,401456475;18;38;walking;88;6,372000217;4,860000134;19,26000023;undefined;1,07;0,85;28,7;16 oct. 2019 19:36:21
986;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5448626;-33,0161399;7,8;1,631759644;18;72;walking;88;1,080000043;9,93599987;17,13599968;undefined;1,07;0,85;28,7;16 oct. 2019 19:36:31
988;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5449583;-33,0162722;6,4;1,462012291;18;39;walking;88;9,036000252;2,447999954;19,58399963;undefined;1,5;0,91;28,7;16 oct. 2019 19:36:41
990;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5450418;-33,0163505;6,2;1,19942677;18;65;walking;88;3,839999914;9,538000107;-4,980000019;undefined;1,12;0,92;28,7;16 oct. 2019 19:36:51
992;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5450901;-33,0164002;5,6;0,032860901;18;77;walking;88;3,851999998;6,947999954;21,78000069;undefined;1,07;0,85;28,7;16 oct. 2019 19:37:01
994;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5451568;-33,0165136;4,9;1,265858173;18;65;walking;88;2,483999968;5,111999989;14,25599957;undefined;1,07;0,85;28,7;16 oct. 2019 19:37:11
996;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5452401;-33,0166409;5,2;1,130581975;18;54;walking;88;7,958000183;10,45800018;-7,105999947;undefined;1,07;0,85;28,7;16 oct. 2019 19:37:21
998;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5452972;-33,0167874;5,4;1,256158471;18;65;walking;88;2,196000099;4,607999802;11,62800026;undefined;1,07;0,85;28,7;16 oct. 2019 19:37:31
1000;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5453961;-33,0169004;5,6;0,920829773;18;57;walking;88;9,288000107;4,104000092;17,20800018;undefined;0,94;0,85;28,7;16 oct. 2019 19:37:41
1002;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5454456;-33,0169757;5,8;0,424222559;18;84;walking;88;0,899999976;11,95199966;12,16800022;undefined;1,07;0,85;28,7;16 oct. 2019 19:37:51
1004;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5454589;-33,0169763;5,6;0,005403431;18;202;walking;88;-1,764000058;15,40799999;-5,43599987;undefined;0,94;0,85;28,7;16 oct. 2019 19:38:01
1006;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5455722;-33,0169857;6,6;0,545771778;18;80;walking;88;7,737999916;7,977000237;-10,87899971;undefined;0,96;0,85;28,7;16 oct. 2019 19:38:11
1008;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5456658;-33,0170208;9,9;0,538141787;18;99;walking;88;5,553999901;14,03999996;-10,6590004;undefined;0,94;0,85;28,7;16 oct. 2019 19:38:21
1010;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5458196;-33,0169663;9,8;1,061670542;18;213;walking;88;7,65199995;14,09700012;-3,743999958;undefined;1,07;0,86;28,7;16 oct. 2019 19:38:31
1012;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5460096;-33,0169097;10,1;1,38737452;18;135;walking;88;-4,139999866;11,23200035;-2,628000021;undefined;1,07;0,86;28,7;16 oct. 2019 19:38:41
1014;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5461867;-33,0168711;10,4;1,436658025;18;159;walking;88;-3,131999969;8,784000397;-6,696000099;undefined;1,07;0,86;28,7;16 oct. 2019 19:38:51
1016;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5463668;-33,0168626;13,6;1,49059701;18;135;walking;88;-4,28399992;6,119999886;0,828000009;undefined;1,07;0,86;28,7;16 oct. 2019 19:39:01
1018;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5465418;-33,016884;16,9;1,427145004;18;155;walking;88;5,526000023;13,49400043;-10,40999985;undefined;1,07;0,86;28,7;16 oct. 2019 19:39:11
1020;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,546682;-33,0167632;15,4;1,572908282;18;91;walking;88;3,667999983;6,359000206;-12,69900036;undefined;1,07;0,86;28,7;16 oct. 2019 19:39:21
1022;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5469399;-33,0168074;8,7;1,556247234;18;110;walking;88;-2,016000032;10,65600014;1,15199995;undefined;1,04;0,86;28,7;16 oct. 2019 19:39:31
1024;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5471435;-33,0168204;7,2;1,82521379;18;206;walking;88;2,201999903;6,301000118;-8,359999657;undefined;1,07;0,86;28,7;16 oct. 2019 19:39:41
1026;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5473138;-33,0168047;5,3;1,422221661;18;219;walking;88;-4,28399992;15,6960001;-10,22399998;undefined;1,12;0,9;28,7;16 oct. 2019 19:39:51
1028;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,547489;-33,0167564;5;1,846551657;18;136;walking;88;-3,45600009;15,04800034;-8,387999535;undefined;1,07;0,86;28,7;16 oct. 2019 19:40:01
1030;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5476824;-33,0167922;2,6;1,200985074;18;143;walking;88;3,743999958;8,159000397;-10,30500031;undefined;0,96;0,86;28,7;16 oct. 2019 19:40:11
1032;NHn3q30x9zeOEpk2w6M9AP42dd72;-LrLieq_narHqxyLFGX-;-71,5477704;-33,0167329;3,1;0,999541938;18;129;walking;88;3,197999954;4,539000034;-9,050000191;undefined;1,07;0,86;28,7;16 oct. 2019 19:40:21
1034;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5479078;-33,0167091;3,7;1,272473454;18;176;walking;88;6,617000103;13,68500042;-10,02700043;undefined;1,07;0,86;28,7;16 oct. 2019 19:40:31
1036;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5480863;-33,0167063;4,8;1,296551704;18;131;walking;88;3,092999935;5,927999973;-10,70699978;undefined;1,07;0,86;28,7;16 oct. 2019 19:40:41
1038;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5482368;-33,0166933;6,5;1,183909297;18;231;walking;88;-2,915999889;15,55200005;-12,27600002;undefined;1,07;0,86;28,7;16 oct. 2019 19:40:51
1040;NHn3q30x9zeOEpk2w6M9AP42dd72;-LrLiobmu5kLkXO81c-r;-71,5484023;-33,0166555;8,1;1,339382052;18;129;walking;88;3,236999989;4,251999855;-9,854000092;undefined;0,96;0,86;28,7;16 oct. 2019 19:41:01
1042;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,548566;-33,0166231;9,1;1,361106515;18;204;walking;88;5,267000198;13,39799976;-1,378999949;undefined;1,19;0,91;28,7;16 oct. 2019 19:41:11
1044;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5487064;-33,016614;10,3;1,064351201;18;161;walking;88;-3,528000116;17,74799919;-15,84000015;undefined;1,01;0,9;28,7;16 oct. 2019 19:41:21
1046;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5488137;-33,0165514;10,2;1,354095697;18;197;walking;88;-3,528000116;15,94799995;-17,9640007;undefined;1,01;0,9;28,7;16 oct. 2019 19:41:31
1048;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5489827;-33,0164998;6,3;1,515390515;18;164;walking;88;8,868000031;12,98600006;-11,97099972;undefined;0,96;0,86;28,7;16 oct. 2019 19:41:41
1050;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5491284;-33,0164936;7,5;1,289945245;18;149;walking;88;3,993000031;12,63199997;-12,94799995;undefined;1,01;0,9;28,7;16 oct. 2019 19:41:51
1052;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5492817;-33,0164746;7,2;1,386156797;18;125;walking;88;-6,803999901;16,37999916;-11,26799965;undefined;0,96;0,86;28,7;16 oct. 2019 19:42:01
1054;NHn3q30x9zeOEpk2w6M9AP42dd72;-LrLj4hpK-9vwevh290h;-71,5494719;-33,0164685;6,3;1,585142374;18;118;walking;88;-4,464000225;18,2159996;-10,61999989;undefined;0,96;0,86;28,7;16 oct. 2019 19:42:11
1056;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5496852;-33,0164155;4;1,675151467;18;158;walking;88;-3,743999958;17,6760006;-11,48400021;undefined;0,96;0,86;28,7;16 oct. 2019 19:42:21
1058;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5498569;-33,0163727;4,5;1,497885108;18;167;walking;88;-4,607999802;18,36000061;-11,1960001;undefined;0,96;0,86;28,7;16 oct. 2019 19:42:31
1060;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,550027;-33,0163354;6,5;1,393679857;18;126;walking;88;-5,544000149;19,36800003;-5,975999832;undefined;0,96;0,86;28,7;16 oct. 2019 19:42:41
1062;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5500538;-33,0163433;6,8;0,384315193;18;49;walking;88;4,605999947;9,050000191;-10,88899994;undefined;0,96;0,86;28,7;16 oct. 2019 19:42:51
1064;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5500384;-33,0163454;6,8;0,005918327;18;91;walking;88;4,835999966;8,848999977;-10,45800018;undefined;0,96;0,86;28,7;16 oct. 2019 19:43:01
1066;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5500395;-33,0163422;6,8;0,001863462;18;63;walking;88;13,64400005;21,42000008;-7,343999863;undefined;0,96;0,86;28,7;16 oct. 2019 19:43:11
1068;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5500399;-33,0163417;6,8;0,000290479;18;56;walking;88;14,79599953;21,85199928;-9,93599987;undefined;0,96;0,86;28,7;16 oct. 2019 19:43:21
1070;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,55004;-33,0163417;6,8;2,76E-05;18;66;walking;88;5,074999809;8,484999657;-10,79300022;undefined;0,96;0,86;28,7;16 oct. 2019 19:43:31
1072;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,55004;-33,0163417;6,8;2,83E-06;18;91;walking;88;9,539999962;21,20400047;-16,52400017;undefined;0,95;0,86;28,7;16 oct. 2019 19:43:41
1074;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,55004;-33,0163417;6,8;5,67E-07;18;91;walking;88;6,012000084;20,95199966;-6,191999912;undefined;0,95;0,86;28,7;16 oct. 2019 19:43:51
1076;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,55004;-33,0163417;6,8;1,30E-07;18;95;walking;88;5,334000111;8,743000031;-10,76399994;undefined;0,95;0,86;28,7;16 oct. 2019 19:44:01
1078;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5501242;-33,0163005;6,8;1,119833708;18;151;walking;88;7,18200016;10,39999962;-10,9460001;undefined;0,95;0,86;28,7;16 oct. 2019 19:44:11
1080;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5502885;-33,0162959;8,6;1,358065009;18;126;walking;88;-1,04400003;15,51599979;-14,47200012;undefined;0,95;0,86;28,7;16 oct. 2019 19:44:21
1082;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5504587;-33,0162887;10,8;1,155491233;18;128;walking;88;-2,915999889;14,32800007;-9,684000015;undefined;0,95;0,86;28,7;16 oct. 2019 19:44:31
1084;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,550645;-33,016257;12,4;1,43659842;18;182;walking;88;-3,203999996;12,13199997;-5,903999805;undefined;0,95;0,86;28,7;16 oct. 2019 19:44:41
1086;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5508207;-33,0162118;12,1;1,578210115;18;133;walking;88;-6,300000191;12,06000042;-7,127999783;undefined;0,95;0,86;28,7;16 oct. 2019 19:44:51
1088;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5509817;-33,0161849;11,1;1,449252605;18;163;walking;88;8,062999725;12,20100021;-10,4289999;undefined;0,95;0,86;28,7;16 oct. 2019 19:45:01
1090;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5511416;-33,0161757;9,9;1,467133284;18;210;walking;88;-9,43200016;14,50800037;-7,84800005;undefined;0,95;0,86;28,7;16 oct. 2019 19:45:11
1092;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5512967;-33,0161721;9,7;1,512895107;18;121;walking;88;-3,34800005;10,07999992;-11,69999981;undefined;0,95;0,86;28,7;16 oct. 2019 19:45:21
1094;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5514799;-33,0161155;5,7;1,425879955;18;170;walking;88;-3,528000116;11,23200035;-4,751999855;undefined;0,87;0,84;28,7;16 oct. 2019 19:45:31
1096;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5516274;-33,0160934;5,8;1,550333381;18;164;walking;88;-4,644000053;13,96800041;-6,768000126;undefined;0,87;0,84;28,7;16 oct. 2019 19:45:41
1098;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5518052;-33,016067;4;1,47972548;18;171;walking;88;5,056000233;13,69499969;-11,57800007;undefined;0,87;0,84;28,7;16 oct. 2019 19:45:51
1100;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5519961;-33,0160519;4,4;1,635552645;18;175;walking;88;-4,93200016;12,85200024;-5,868000031;undefined;0,87;0,84;28,7;16 oct. 2019 19:46:01
1102;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5521664;-33,0160087;3,8;1,478491068;18;143;walking;88;2,49000001;3,437999964;-9,777999878;undefined;0,87;0,84;28,7;16 oct. 2019 19:46:11
1104;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5522778;-33,0160077;4,9;0,801924169;18;172;walking;88;-8,352000237;11,98799992;-8,06400013;undefined;0,87;0,84;28,7;16 oct. 2019 19:46:21
1106;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5524659;-33,0159793;6,9;1,455902934;18;168;walking;88;-7,164000034;12,56400013;-6,768000126;undefined;0,87;0,84;28,7;16 oct. 2019 19:46:31
1108;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5526515;-33,0159768;8,9;1,527219653;18;141;walking;88;1,856999993;3,265000105;-9,13599968;undefined;0,87;0,84;28,7;16 oct. 2019 19:46:41
1110;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5527375;-33,0159639;9,9;0,476772755;18;180;walking;88;-7,236000061;13,24800014;-11,48400021;undefined;0,87;0,84;28,7;16 oct. 2019 19:46:51
1112;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5528746;-33,0159834;11,2;1,144555688;18;126;walking;88;-4,572000027;15,73200035;-7,199999809;undefined;0,87;0,84;28,7;16 oct. 2019 19:47:01
1114;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5530431;-33,0160185;12,2;1,182332754;18;130;walking;88;2,105999947;5,678999901;-11,70300007;undefined;0,95;0,86;28,7;16 oct. 2019 19:47:11
1116;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5532481;-33,0159355;11,7;1,529440045;18;163;walking;88;-7,883999825;11,59200001;-4,104000092;undefined;0,95;0,86;28,7;16 oct. 2019 19:47:21
1118;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5534732;-33,0158629;8,5;1,580607533;18;144;walking;88;-7,955999851;14,47200012;-6,084000111;undefined;0,87;0,84;28,7;16 oct. 2019 19:47:31
1120;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5536355;-33,0158297;6,3;1,37306869;18;192;walking;88;8,12100029;14,05900002;-5,650000095;undefined;0,87;0,84;28,7;16 oct. 2019 19:47:41
1122;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5537943;-33,015814;5,8;1,422144532;18;197;walking;88;6,59800005;13,56999969;-9,979000092;undefined;0,87;0,84;28,7;16 oct. 2019 19:47:51
1124;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5539116;-33,0158001;5,9;0,869142056;18;92;walking;88;0,216000006;6,624000072;11,62800026;undefined;0,87;0,84;28,7;16 oct. 2019 19:48:01
1126;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5540335;-33,0158173;6,7;1,367897749;18;168;walking;88;-10,40400028;6,731999874;-8,640000343;undefined;0,87;0,84;28,7;16 oct. 2019 19:48:11
1128;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5541724;-33,0157801;7,4;1,163803697;18;169;walking;88;2,078000069;12,96700001;-12,94799995;undefined;1,06;0,9;28,7;16 oct. 2019 19:48:21
1130;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5543252;-33,0157617;8,2;1,215725422;18;214;walking;88;-6,156000137;-2,303999901;-3,563999891;undefined;1,22;0,9;28,7;16 oct. 2019 19:48:31
1132;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5544912;-33,0157776;9;1,561324;18;165;walking;88;-10,87199974;13,96800041;-8,784000397;undefined;0,92;0,84;28,7;16 oct. 2019 19:48:41
1134;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5547059;-33,0158265;5,6;1,152348161;18;191;walking;88;3,035000086;10,95600033;-10,35200024;undefined;0,92;0,85;28,7;16 oct. 2019 19:48:51
1136;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5547824;-33,0157713;8,2;0,036740143;18;173;walking;88;-6,552000046;9,288000107;-13,31999969;undefined;0,92;0,85;28,7;16 oct. 2019 19:49:01
1138;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5548945;-33,0157086;9,3;0,894296646;18;132;walking;88;-4,320000172;5,831999779;2,375999928;undefined;0,87;0,84;28,7;16 oct. 2019 19:49:11
1140;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5551177;-33,0157518;11,1;1,259615183;18;57;walking;88;5,291999817;0,864000022;13,78800011;undefined;0,87;0,84;28,7;16 oct. 2019 19:49:21
1142;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5551951;-33,0158189;15,2;0,599902928;18;55;walking;88;8,027999878;2,987999916;14,50800037;undefined;0,87;0,84;28,7;16 oct. 2019 19:49:31
1144;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5552485;-33,015916;16,8;0,904072404;18;68;walking;88;7,066999912;14,27900028;-5,209000111;undefined;0,87;0,84;28,7;16 oct. 2019 19:49:41
1146;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5552895;-33,016038;18;1,05733037;18;36;walking;88;2,700000048;11,91300011;-12,75599957;undefined;0,87;0,84;28,7;16 oct. 2019 19:49:51
1148;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,555277;-33,0161266;17,6;0,078471154;18;314;walking;88;27,86400032;-11,1960001;-25,92000008;undefined;0,94;0,87;28,7;16 oct. 2019 19:50:01
1150;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5552161;-33,0161393;17,1;0,010467149;18;315;walking;88;0,430000007;9,835000038;-9,902000427;undefined;1,89;0,99;28,7;16 oct. 2019 19:50:11
1152;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5552172;-33,0161436;16,8;1,253487349;18;205;walking;88;-16,30800056;7,668000221;-19,44000053;undefined;2,89;0,99;28,7;16 oct. 2019 19:50:21
1154;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5553479;-33,0161631;16,5;3,112273932;18;278;walking;88;3,265000105;9,288999557;-11,70300007;undefined;3,96;1;28,7;16 oct. 2019 19:50:31
1156;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5554533;-33,0159165;16,1;1,144601345;18;308;walking;88;23,76000023;-9,612000465;-33,01200104;undefined;7,48;1;28,7;16 oct. 2019 19:50:41
1158;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,5554617;-33,0158407;15,5;0,005923813;18;340;walking;88;3,035000086;8,93500042;-12,2869997;undefined;1,8;0,96;28,7;16 oct. 2019 19:50:52
1160;NHn3q30x9zeOEpk2w6M9AP42dd72;#¿NOMBRE?;-71,55529;-33,016295;-2,1;1,355778337;18;54;walking;88;4,999000072;16,0510006;-6,157999992;undefined;0,87;0,84;28,7;16 oct. 2019 19:51:35
