S.No;uid;$key;longitud;latitud;altura;velocidad;CantSat;azimuth;actividad;confianza;postionDop;horizontalDop;verticalDop;geoidHeight;Day;dDate;Time
11;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5505113;-33,0074141;44,29999924;1;19;288;In Vehicle;96%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:31:59
12;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,550504;-33,0074048;44,59999847;0;19;285;In Vehicle;96%;undefined;77;85;undefined;lun.; 10 ago. 2020; 16:32:10
13;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5505047;-33,0074027;42,59999847;1;19;277;In Vehicle;93%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:32:21
14;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5509215;-33,0074829;52,89999771;8;19;211;In Vehicle;93%;undefined;77;87;undefined;lun.; 10 ago. 2020; 16:32:31
15;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5513304;-33,0083776;52,89999771;13;19;214;In Vehicle;98%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:32:41
16;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;-MEP3qp4J1CkDRJ5LWC-;-71,5519577;-33,0096802;52,89999771;15;19;210;In Vehicle;96%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:32:52
17;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5527023;-33,0109856;52,89999771;15;19;215;In Vehicle;96%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:33:02
18;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;-MEP3vxuplgiSN-9kyGs;-71,5535243;-33,0123252;52,89999771;15;19;227;In Vehicle;96%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:33:13
19;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,554463;-33,0135507;50,90634515;14;19;232;In Vehicle;96%;undefined;85;87;undefined;lun.; 10 ago. 2020; 16:33:24
20;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5553863;-33,0145595;49,95532538;15;19;233;In Vehicle;96%;undefined;85;87;undefined;lun.; 10 ago. 2020; 16:33:34
21;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5560069;-33,0151476;50,28647745;7;19;230;In Vehicle;96%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:33:45
22;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5567192;-33,0159438;48,90829917;11;19;230;In Vehicle;96%;undefined;85;87;undefined;lun.; 10 ago. 2020; 16:33:56
23;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5574494;-33,0166764;48,33325255;9;19;241;In Vehicle;96%;undefined;77;85;undefined;lun.; 10 ago. 2020; 16:34:06
24;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5576739;-33,0168711;47,53955875;0;19;232;In Vehicle;96%;undefined;77;85;undefined;lun.; 10 ago. 2020; 16:34:17
25;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5582107;-33,0173946;39;11;19;224;In Vehicle;97%;undefined;77;85;undefined;lun.; 10 ago. 2020; 16:34:28
26;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;-MEP4FwtiR8-8oOp2IWG;-71,5588058;-33,0183587;39;11;19;216;In Vehicle;98%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:34:39
27;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5593272;-33,0191906;39;11;19;227;In Vehicle;98%;undefined;0,98;87;undefined;lun.; 10 ago. 2020; 16:34:49
28;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5600364;-33,0202659;39;14;19;223;In Vehicle;96%;undefined;77;85;undefined;lun.; 10 ago. 2020; 16:35:00
29;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5606282;-33,0210682;39;3;19;227;In Vehicle;98%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:35:10
30;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5606404;-33,021079;38,5;0;19;243;In Vehicle;98%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:35:21
31;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5606394;-33,0210776;38,5;0;19;242;In Vehicle;94%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:35:31
32;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5606395;-33,0210775;38,5;0;19;242;In Vehicle;94%;undefined;77;85;undefined;lun.; 10 ago. 2020; 16:35:42
33;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5606395;-33,0210774;38,5;0;19;242;In Vehicle;93%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:35:52
34;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5606396;-33,0210774;38,39999771;0;19;241;In Vehicle;93%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:36:03
35;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5606113;-33,0213741;38,59999847;8;19;177;In Vehicle;98%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:36:23
36;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5596334;-33,0217903;38,59999847;7;19;160;In Vehicle;95%;undefined;0,843;87;undefined;lun.; 10 ago. 2020; 16:36:34
37;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5595073;-33,0218454;38,59999847;0;19;150;In Vehicle;96%;undefined;0,984;87;undefined;lun.; 10 ago. 2020; 16:36:44
38;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5595234;-33,02184;38,29999924;0;19;150;In Vehicle;96%;undefined;0,851;87;undefined;lun.; 10 ago. 2020; 16:36:55
39;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5595235;-33,02184;37,69999695;0;20;147;In Vehicle;96%;undefined;0,749;87;undefined;lun.; 10 ago. 2020; 16:37:05
40;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5594869;-33,0218646;37,59999847;3;20;65;In Vehicle;96%;undefined;87;87;undefined;lun.; 10 ago. 2020; 16:37:15
41;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5590264;-33,0213801;37,59999847;9;20;345;In Vehicle;95%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:37:26
42;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,558831;-33,0210514;37,59999847;3;20;31;In Vehicle;86%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:37:37
43;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5579917;-33,021316;37,59999847;11;20;129;In Vehicle;86%;undefined;75;76;undefined;lun.; 10 ago. 2020; 16:37:47
44;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5566745;-33,021706;37,59999847;13;20;124;In Vehicle;94%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:37:58
45;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5552449;-33,0219389;37,59999847;13;20;136;In Vehicle;94%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:38:08
46;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,55396;-33,0221356;33,83029235;5;20;99;In Vehicle;97%;undefined;75;76;undefined;lun.; 10 ago. 2020; 16:38:19
47;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5539005;-33,0221728;33,82950678;2;20;126;In Vehicle;98%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:38:29
48;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5530531;-33,022264;41,09999847;9;20;111;In Vehicle;96%;undefined;77;85;undefined;lun.; 10 ago. 2020; 16:38:40
49;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5521405;-33,0223708;41,09999847;8;20;89;In Vehicle;96%;undefined;77;85;undefined;lun.; 10 ago. 2020; 16:38:50
50;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5518012;-33,0224233;41,09999847;0;20;111;In Vehicle;96%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:39:00
51;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5518002;-33,0224252;45,5;0;20;117;In Vehicle;96%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:39:11
52;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5513341;-33,0224683;45,5;9;20;125;In Vehicle;92%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:40:14
53;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5497698;-33,0227451;45,5;14;20;115;In Vehicle;96%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:40:25
54;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5484745;-33,0229742;45,5;7;20;161;In Vehicle;96%;undefined;77;85;undefined;lun.; 10 ago. 2020; 16:40:35
55;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5487408;-33,0237778;45,5;10;20;188;In Vehicle;96%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:40:45
56;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5488677;-33,0242501;45,5;0;20;188;In Vehicle;96%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:40:55
57;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5488674;-33,0242382;39,29999924;0;20;181;In Vehicle;96%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:41:06
58;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,549094;-33,0243653;41;8;20;252;In Vehicle;96%;undefined;77;85;undefined;lun.; 10 ago. 2020; 16:41:59
59;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,550411;-33,0241356;41;11;20;261;In Vehicle;96%;undefined;85;87;undefined;lun.; 10 ago. 2020; 16:42:10
60;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5516093;-33,0238858;41;8;20;34;In Vehicle;87%;undefined;75;76;undefined;lun.; 10 ago. 2020; 16:42:21
61;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5516245;-33,0231104;41;4;20;349;In Vehicle;96%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:42:32
62;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5516002;-33,0230831;41;0;20;308;In Vehicle;96%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:42:43
63;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,551596;-33,0230367;41;3;20;4;In Vehicle;96%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:42:54
64;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5514704;-33,0224982;40,09999847;9;20;18;In Vehicle;91%;undefined;76;77;undefined;lun.; 10 ago. 2020; 16:43:04
65;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5512949;-33,0214593;40,09999847;11;20;5;In Vehicle;91%;undefined;77;85;undefined;lun.; 10 ago. 2020; 16:43:15
66;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5511833;-33,0206271;40,09999847;5;20;6;In Vehicle;96%;undefined;77;85;undefined;lun.; 10 ago. 2020; 16:43:25
67;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5511498;-33,0204452;40,09999847;4;20;265;In Vehicle;96%;undefined;77;85;undefined;lun.; 10 ago. 2020; 16:43:36
68;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5521299;-33,0202901;40,09999847;9;20;257;In Vehicle;96%;undefined;77;85;undefined;lun.; 10 ago. 2020; 16:43:47
69;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5532404;-33,020121;36,06386999;9;20;266;In Vehicle;96%;undefined;85;87;undefined;lun.; 10 ago. 2020; 16:43:58
70;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,553969;-33,0200466;33,17120114;7;21;262;In Vehicle;96%;undefined;77;85;undefined;lun.; 10 ago. 2020; 16:44:08
71;3ZXWpTMXyTRf1fxbZOaWbOTVqtT2;#¿NOMBRE?;-71,5543827;-33,0200487;31,76127474;3;21;268;In Vehicle;95%;undefined;77;85;undefined;lun.; 10 ago. 2020; 16:44:16
