S.No;uid;$key;longitud;latitud;altura;velocidad;CantSat;azimuth;actividad;confianza;postionDop;horizontalDop;verticalDop;geoidHeight;Day;dDate;Time
16;Z0tlGRPTBlXzJSj9wfpetqaQDA03;#¨NOMBRE?;-71,5431373;-33,0126164;41,29999924;7,44;21;242;In Vehicle;96%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:18
17;Z0tlGRPTBlXzJSj9wfpetqaQDA03;#¨NOMBRE?;-71,5434058;-33,0130886;48,18484572;6,31;21;289;In Vehicle;96%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:29
18;Z0tlGRPTBlXzJSj9wfpetqaQDA03;#¨NOMBRE?;-71,5442922;-33,0130194;43,00533943;8,19;21;293;In Vehicle;96%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:39
19;Z0tlGRPTBlXzJSj9wfpetqaQDA03;#¨NOMBRE?;-71,545306;-33,0128716;38,42398224;8,98;21;296;In Vehicle;87%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:50
20;Z0tlGRPTBlXzJSj9wfpetqaQDA03;#¨NOMBRE?;-71,5461693;-33,0127296;34,70767834;7,74;21;297;In Vehicle;95%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:34:00
21;Z0tlGRPTBlXzJSj9wfpetqaQDA03;#¨NOMBRE?;-71,5468703;-33,0125558;35,00615454;5,32;21;349;In Vehicle;95%;undefined;81;87;undefined;mar.; 22 sep. 2020; 13:34:11
22;Z0tlGRPTBlXzJSj9wfpetqaQDA03;#¨NOMBRE?;-71,5467019;-33,0118791;33,88146804;7,55;21;343;In Vehicle;95%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:34:21
23;Z0tlGRPTBlXzJSj9wfpetqaQDA03;#¨NOMBRE?;-71,5466387;-33,0116036;32,26015248;3,85;21;1;In Vehicle;96%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:34:31
24;Z0tlGRPTBlXzJSj9wfpetqaQDA03;#¨NOMBRE?;-71,5459708;-33,0116988;32,21812995;6,83;21;52;In Vehicle;96%;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:34:42
25;Z0tlGRPTBlXzJSj9wfpetqaQDA03;#¨NOMBRE?;-71,5450928;-33,0118587;32,83569026;7,40;21;29;In Vehicle;96%;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:34:52
26;Z0tlGRPTBlXzJSj9wfpetqaQDA03;#¨NOMBRE?;-71,5440817;-33,0119979;32,17132979;6,92;21;46;In Vehicle;96%;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:35:03
27;Z0tlGRPTBlXzJSj9wfpetqaQDA03;#¨NOMBRE?;-71,5434088;-33,0120881;31,61036092;1,29;21;34;In Vehicle;96%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:35:13
28;Z0tlGRPTBlXzJSj9wfpetqaQDA03;#¨NOMBRE?;-71,5434076;-33,0120884;40,5;0,00;21;51;In Vehicle;96%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:35:23
29;Z0tlGRPTBlXzJSj9wfpetqaQDA03;#¨NOMBRE?;-71,543409;-33,0120881;40,69999695;0,00;21;48;On Bicycle;89%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:35:34
30;Z0tlGRPTBlXzJSj9wfpetqaQDA03;#¨NOMBRE?;-71,5433424;-33,0121013;39,69999695;2,44;21;50;On Bicycle;89%;undefined;81;87;undefined;mar.; 22 sep. 2020; 13:35:55
31;Z0tlGRPTBlXzJSj9wfpetqaQDA03;#¨NOMBRE?;-71,5430756;-33,0121445;39,69999695;3,17;21;40;On Bicycle;89%;undefined;81;87;undefined;mar.; 22 sep. 2020; 13:36:05
32;Z0tlGRPTBlXzJSj9wfpetqaQDA03;#¨NOMBRE?;-71,5426472;-33,0121948;39,69999695;1,62;21;45;In Vehicle;96%;undefined;80;81;undefined;mar.; 22 sep. 2020; 13:36:16
33;Z0tlGRPTBlXzJSj9wfpetqaQDA03;#¨NOMBRE?;-71,542325;-33,0122545;40,09999847;3,68;21;36;In Vehicle;96%;undefined;80;81;undefined;mar.; 22 sep. 2020; 13:36:27
34;Z0tlGRPTBlXzJSj9wfpetqaQDA03;#¨NOMBRE?;-71,5422419;-33,0122743;40,5;0,00;21;117;In Vehicle;96%;undefined;0,79;88;undefined;mar.; 22 sep. 2020; 13:36:33
35;Z0tlGRPTBlXzJSj9wfpetqaQDA03;#¨NOMBRE?;-71,5422389;-33,0122748;40,5;0,00;21;117;In Vehicle;96%;undefined;0,79;88;undefined;mar.; 22 sep. 2020; 13:36:43
