S.No;uid;$key;longitud;latitud;altura;velocidad;CantSat;azimuth;actividad;confianza;postionDop;horizontalDop;verticalDop;geoidHeight;Day;dDate;Time
26;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5458387;-33,0095377;36,9955443;6,91;21;43;In Vehicle;96%;undefined;0,802;88;undefined;mar.; 22 sep. 2020; 13:28:08
27;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5452464;-33,0097336;33,79464054;3,07;21;44;In Vehicle;87%;undefined;0,802;88;undefined;mar.; 22 sep. 2020; 13:28:19
28;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5446006;-33,0098293;31,53488602;7,30;21;61;In Vehicle;87%;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:28:30
29;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5438308;-33,0099267;30,58635425;4,25;21;30;In Vehicle;88%;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:28:40
30;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5437433;-33,0098109;30,47576241;5,13;21;28;In Vehicle;88%;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:28:43
31;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5437399;-33,0097582;30,61397543;4,87;21;53;In Vehicle;88%;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:28:44
32;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,543714;-33,0095476;40,89999771;0,00;21;359;In Vehicle;88%;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:28:54
33;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5437493;-33,0096202;40,89999771;0,00;21;357;In Vehicle;88%;undefined;0,801;88;undefined;mar.; 22 sep. 2020; 13:29:04
34;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5437498;-33,0096208;47,09999847;0,00;21;0;In Vehicle;88%;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:29:15
35;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5437565;-33,0096311;40,89999771;0,00;21;357;In Vehicle;88%;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:29:26
36;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5437257;-33,0095836;47,09999847;4,37;21;351;In Vehicle;88%;undefined;0,819;88;undefined;mar.; 22 sep. 2020; 13:30:52
37;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5436287;-33,009118;47,09999847;0,94;21;345;In Vehicle;88%;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:31:02
38;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5436333;-33,0091146;42,79999924;0,00;21;343;In Vehicle;88%;undefined;0,798;88;undefined;mar.; 22 sep. 2020; 13:31:12
39;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5436333;-33,0090868;42,79999924;2,40;21;344;In Vehicle;88%;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:31:22
40;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,543279;-33,0089378;42,79999924;8,26;21;46;In Vehicle;88%;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:31:33
41;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5425462;-33,00905;42,79999924;0,28;21;43;In Vehicle;88%;undefined;0,797;88;undefined;mar.; 22 sep. 2020; 13:31:43
42;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5424157;-33,0092553;42,79999924;6,63;21;225;In Vehicle;88%;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:31:54
43;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5425235;-33,0097522;41;0,01;21;224;In Vehicle;88%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:32:04
44;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5425228;-33,0097527;41,29999924;0,00;21;223;In Vehicle;88%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:32:14
45;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5426148;-33,0100437;41,29999924;4,37;21;240;In Vehicle;88%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:32:25
46;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5426961;-33,0104478;41,29999924;4,03;21;232;In Vehicle;88%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:32:35
47;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5427652;-33,0108811;41,29999924;4,45;21;229;In Vehicle;88%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:32:45
48;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5428895;-33,0115175;41,29999924;5,42;21;225;In Vehicle;88%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:32:56
49;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5429851;-33,0120022;41,29999924;4,49;21;233;In Vehicle;88%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:07
50;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5431373;-33,0126164;41,29999924;7,44;21;242;In Vehicle;88%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:18
51;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5434058;-33,0130886;48,18484572;6,31;21;289;In Vehicle;88%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:29
52;K2YDoKmWhyanX2zimColD8XV0kI3;-MHqePlEi-2AqrGpZynh;-71,5442922;-33,0130194;43,00533943;8,19;21;294;In Vehicle;88%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:39
53;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,545306;-33,0128716;38,42398224;8,98;21;294;In Vehicle;88%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:50
54;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5461693;-33,0127296;34,70767834;7,74;21;291;In Vehicle;88%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:34:00
55;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5468703;-33,0125558;35,00615454;5,32;21;348;In Vehicle;88%;undefined;81;87;undefined;mar.; 22 sep. 2020; 13:34:11
56;K2YDoKmWhyanX2zimColD8XV0kI3;-MHqe_0IaEKnk-44Q81J;-71,5467019;-33,0118791;33,88146804;7,55;21;343;In Vehicle;88%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:34:21
57;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5466387;-33,0116036;32,26015248;3,85;21;0;In Vehicle;88%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:34:31
58;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5459708;-33,0116988;32,21812995;6,83;21;40;In Vehicle;88%;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:34:42
59;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5450928;-33,0118587;32,83569026;7,40;21;41;In Vehicle;88%;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:34:52
60;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5440817;-33,0119979;32,17132979;6,92;21;41;In Vehicle;88%;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:35:03
61;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5434088;-33,0120881;31,61036092;1,29;21;36;In Vehicle;88%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:35:13
62;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5434076;-33,0120884;40,5;0,00;21;46;In Vehicle;88%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:35:23
63;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,543409;-33,0120881;40,69999695;0,00;21;50;In Vehicle;88%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:35:34
64;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5433424;-33,0121013;39,69999695;2,44;21;45;In Vehicle;88%;undefined;81;87;undefined;mar.; 22 sep. 2020; 13:35:55
65;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5430756;-33,0121445;39,69999695;3,17;21;41;In Vehicle;88%;undefined;81;87;undefined;mar.; 22 sep. 2020; 13:36:05
66;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5426472;-33,0121948;39,69999695;1,62;21;43;In Vehicle;88%;undefined;80;81;undefined;mar.; 22 sep. 2020; 13:36:16
67;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,542325;-33,0122545;40,09999847;3,68;21;36;In Vehicle;88%;undefined;80;81;undefined;mar.; 22 sep. 2020; 13:36:27
68;K2YDoKmWhyanX2zimColD8XV0kI3;#¨NOMBRE?;-71,5422391;-33,0122748;40,5;0,00;21;88;In Vehicle;88%;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:36:37
