S.No;uid;$key;longitud;latitud;altura;velocidad;CantSat;azimuth;actividad;confianza;postionDop;horizontalDop;verticalDop;geoidHeight;Day;dDate;Time
50;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5457212;-33,0117816;41,09999847;8,46;19;262;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:17:12
51;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5453472;-33,0118188;41,09999847;8,54;19;206;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:17:16
52;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5449764;-33,0118595;41,09999847;7,17;19;240;In Vehicle;98%;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:17:20
53;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5448102;-33,0118926;41,09999847;3,15;19;226;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:17:23
54;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,54478;-33,0119111;41,09999847;0,57;19;201;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:17:27
55;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5447878;-33,0119061;41,09999847;0,00;19;203;In Vehicle;98%;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:17:31
56;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5447883;-33,0119059;41,09999847;0,00;19;218;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:17:33
57;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5447885;-33,0119058;40,79999924;0,00;19;227;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:17:37
58;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5446773;-33,0118987;40,79999924;6,05;19;354;In Vehicle;98%;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:17:41
59;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5445182;-33,0119182;40,79999924;8,02;19;355;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:17:43
60;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,544174;-33,0119838;40,79999924;7,45;19;3;undefined;undefined;undefined;0,816;undefined;undefined;mar.; 22 sep. 2020; 13:17:47
61;OvK1MARXCKUpOnZf34fusnJqXUF3;-MHqanY_-5WmQ5aoNLfg;-71,5438164;-33,0120547;40,79999924;6,34;19;16;In Vehicle;98%;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:17:52
62;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5436882;-33,0120757;40,79999924;5,64;19;23;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:17:54
63;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5435523;-33,0121008;40,79999924;4,36;19;26;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:17:57
64;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5433631;-33,0121484;40,79999924;4,16;19;32;In Vehicle;98%;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:18:02
65;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5432715;-33,012166;40,79999924;4,56;19;29;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:18:04
66;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5431426;-33,0121945;40,79999924;4,11;19;31;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:18:07
67;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5428111;-33,0122529;40,09999847;6,54;19;15;In Vehicle;98%;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:18:13
68;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5426614;-33,012268;40,09999847;6,35;19;13;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:18:15
69;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5424226;-33,0122989;40,09999847;8,47;19;290;undefined;undefined;undefined;0,815;undefined;undefined;mar.; 22 sep. 2020; 13:18:18
70;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5420273;-33,0121699;40,09999847;6,04;20;13;In Vehicle;98%;undefined;0,815;undefined;undefined;mar.; 22 sep. 2020; 13:18:24
71;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5420133;-33,0121078;40,09999847;6,16;20;12;undefined;undefined;undefined;0,815;undefined;undefined;mar.; 22 sep. 2020; 13:18:25
72;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5419591;-33,0118474;40,09999847;6,29;20;7;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:18:29
73;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5418948;-33,0115741;40,09999847;5,45;20;294;In Vehicle;98%;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:18:34
74;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,541881;-33,0115256;40,09999847;5,40;20;299;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:18:35
75;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5418093;-33,0112726;40,09999847;6,59;20;297;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:18:40
76;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5417723;-33,011044;40,09999847;6,24;20;296;In Vehicle;98%;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:18:44
77;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5417498;-33,010932;40,09999847;6,59;20;297;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:18:46
78;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5416764;-33,0106404;40,09999847;4,70;20;298;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:18:51
79;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5416714;-33,0105866;40,09999847;0,08;20;300;In Vehicle;98%;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:18:55
80;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5416695;-33,0105846;40,09999847;1,15;20;296;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:18:57
81;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5416425;-33,0104888;40,09999847;3,51;20;295;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:19:01
82;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5416234;-33,0103853;41,29999924;0,16;20;298;In Vehicle;98%;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:19:06
83;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,541623;-33,0103849;41,29999924;0,00;20;297;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:19:08
84;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5416181;-33,0103293;41,29999924;4,04;20;299;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:19:11
85;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5415961;-33,0100307;41,29999924;8,67;20;293;In Vehicle;98%;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:19:16
86;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5416192;-33,009771;41,29999924;8,73;20;293;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:19:19
87;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5416665;-33,009531;41,29999924;8,30;20;293;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:19:22
88;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5417707;-33,0092213;41,29999924;4,16;20;288;In Vehicle;98%;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:19:27
89;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5417981;-33,0091855;41,29999924;0,37;20;287;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:19:30
90;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5417995;-33,0091891;41,29999924;0,56;20;288;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:19:32
91;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,541935;-33,0091087;41,29999924;4,69;20;266;In Vehicle;98%;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:19:37
92;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,542102;-33,0090853;41,59999847;1,75;20;126;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:19:41
93;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5421568;-33,0090915;41,59999847;3,47;20;133;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:19:43
94;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5423499;-33,0091145;41,59999847;2,41;20;189;In Vehicle;98%;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:19:48
95;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5423957;-33,0092055;41,09999847;5,87;20;267;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:19:51
96;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5424305;-33,0093935;41,09999847;6,28;20;261;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:19:54
97;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5425105;-33,0095716;41,09999847;1,71;20;264;In Vehicle;98%;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:19:59
98;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5425153;-33,0095803;41;0,02;20;243;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:20:02
99;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5425133;-33,0095763;41;0,00;20;234;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:20:05
100;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5425146;-33,009575;41;0,00;20;230;In Vehicle;98%;undefined;0,741;undefined;undefined;mar.; 22 sep. 2020; 13:20:09
101;OvK1MARXCKUpOnZf34fusnJqXUF3;-MHqbL-5hOvheAYagUNt;-71,5425148;-33,0095753;41;0,58;20;257;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:20:13
102;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5425142;-33,0095757;41;0,00;20;245;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:20:16
103;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5425147;-33,009575;41;0,00;20;243;In Vehicle;98%;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:20:20
104;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5425015;-33,0096466;41,19999695;3,38;20;241;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:20:24
105;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5425039;-33,0097815;41,19999695;4,65;20;243;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:20:27
106;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5425302;-33,0099835;41,29999924;4,61;20;272;In Vehicle;98%;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:20:32
107;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5425682;-33,0101359;41,29999924;3,32;20;232;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:20:35
108;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5425881;-33,0102386;41,29999924;2,30;20;249;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:20:38
109;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5426075;-33,010326;41,29999924;2,24;20;246;In Vehicle;98%;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:20:42
110;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5426341;-33,0104255;41,29999924;3,71;20;46;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:20:45
111;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5426627;-33,0105751;41,29999924;0,10;20;246;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:20:49
112;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5426428;-33,0105842;41,29999924;0,00;20;171;In Vehicle;98%;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:20:53
113;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5426405;-33,0105872;41,29999924;0,60;21;119;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:20:56
114;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,542663;-33,0106222;41,29999924;1,08;21;160;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:20:59
115;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5426721;-33,0107084;40,69999695;1,71;21;147;In Vehicle;98%;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:21:04
116;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5426811;-33,0107589;40,69999695;1,53;21;133;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:21:07
117;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,542686;-33,0107945;40,69999695;1,57;21;170;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:21:09
118;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5426984;-33,0108769;40,59999847;1,77;21;21;In Vehicle;98%;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:21:14
119;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5427277;-33,01095;40,59999847;0,02;21;10;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:21:18
120;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,542734;-33,0109564;40,59999847;0,00;21;10;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:21:19
121;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5427801;-33,011024;40,79999924;1,64;21;8;In Vehicle;98%;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:21:25
122;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5428305;-33,0110615;40,79999924;1,41;21;9;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:21:28
123;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5428722;-33,0110639;40,79999924;2,42;21;10;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:21:30
124;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5430748;-33,011043;40,79999924;4,16;21;297;In Vehicle;98%;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:21:35
